audio_path,references,speaker,predictions
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0097.wav,lip,M05,tip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0097.wav,lip,M05,rip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0097.wav,lip,M05,ship
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0097.wav,lip,M05,lip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0098.wav,here,M05,here
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0098.wav,here,M05,her
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0098.wav,here,M05,hear
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0098.wav,here,M05,he
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0098.wav,here,M05,there
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,save
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,salve
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,sara
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,cave
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0099.wav,select,M05,select
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0100.wav,jane may earn more money by working hard,M05,gain me in more money by weeping hard
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0100.wav,jane may earn more money by working hard,M05,gain me in more money by weeping hord
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0100.wav,jane may earn more money by working hard,M05,gain me in more money by weeping horde
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0100.wav,jane may earn more money by working hard,M05,gain me in more money by weeping horrid
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0100.wav,jane may earn more money by working hard,M05,gain me in more money by weeping had
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0101.wav,the humidity is overwhelming there,M05,the humidity is the overwhelming here
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0101.wav,the humidity is overwhelming there,M05,the humidity is the overwhelming her
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0101.wav,the humidity is overwhelming there,M05,the humidity in the overwhelming here
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0101.wav,the humidity is overwhelming there,M05,the humidity i the overwhelming here
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0101.wav,the humidity is overwhelming there,M05,the humidity in the overwhelming her
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0102.wav,everything went real smooth the sheriff said,M05,everything you want read to muse there serepta
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0102.wav,everything went real smooth the sheriff said,M05,everything you want read the muse there serepta
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0102.wav,everything went real smooth the sheriff said,M05,everything went red to muse there serepta
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0102.wav,everything went real smooth the sheriff said,M05,everything you want read to muse there sera
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0102.wav,everything went real smooth the sheriff said,M05,everything you want read the muse there sera
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,with
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,we
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,wi
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,wick
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0103.wav,witch,M05,wie
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0104.wav,near,M05,near
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0104.wav,near,M05,ner
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0104.wav,near,M05,mer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0104.wav,near,M05,neer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0104.wav,near,M05,ne
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0105.wav,write,M05,but
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0105.wav,write,M05,bout
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0105.wav,write,M05,out
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0105.wav,write,M05,our
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0105.wav,write,M05,but a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0106.wav,though,M05,to
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0106.wav,though,M05,o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0106.wav,though,M05,so
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0106.wav,though,M05,yo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0106.wav,though,M05,ho
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0107.wav,i just try to do my best,M05,i did i dat did to do my best
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0107.wav,i just try to do my best,M05,i did i dat die to do my best
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0107.wav,i just try to do my best,M05,i did i dat tie to do my best
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0107.wav,i just try to do my best,M05,i did i dat died to do my best
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0107.wav,i just try to do my best,M05,i died i dat die to do my best
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0108.wav,yes,M05,yes
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0109.wav,slip,M05,slip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0109.wav,slip,M05,ship
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0109.wav,slip,M05,hip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0109.wav,slip,M05,lip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0109.wav,slip,M05,yip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0110.wav,tile,M05,i
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0110.wav,tile,M05,a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0110.wav,tile,M05,hi
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0110.wav,tile,M05,hail
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0110.wav,tile,M05,ha
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,wish
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,which
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,whish
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,wich
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0111.wav,wish,M05,wesh
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0112.wav,jungle,M05,ding
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0112.wav,jungle,M05,dingo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0112.wav,jungle,M05,dingus
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0112.wav,jungle,M05,jingo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0112.wav,jungle,M05,dings
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0113.wav,were,M05,woe
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0113.wav,were,M05,wo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0113.wav,were,M05,woo
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0113.wav,were,M05,we
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0113.wav,were,M05,wor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0114.wav,we're,M05,we are
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0114.wav,we're,M05,we
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0114.wav,we're,M05,we re
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0114.wav,we're,M05,were
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0114.wav,we're,M05,we e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,louis
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,luis
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,louise
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,lou is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0115.wav,three,M05,lu is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0116.wav,side,M05,said
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0116.wav,side,M05,vide
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0116.wav,side,M05,side
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0116.wav,side,M05,sid
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0116.wav,side,M05,slide
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0119.wav,slip,M05,see
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0119.wav,slip,M05,she a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0119.wav,slip,M05,she
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0119.wav,slip,M05,see i
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0119.wav,slip,M05,see e
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0120.wav,bad,M05,bad
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0120.wav,bad,M05,bed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0120.wav,bad,M05,bad a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0120.wav,bad,M05,bad o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0120.wav,bad,M05,bad h
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0121.wav,troop,M05,to
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0121.wav,troop,M05,top
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0121.wav,troop,M05,too
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0121.wav,troop,M05,tu
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0121.wav,troop,M05,tou
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0122.wav,just one side got wet,M05,just when i got wet
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0122.wav,just one side got wet,M05,just when i'd got wet
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0122.wav,just one side got wet,M05,just when i got wit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0122.wav,just one side got wet,M05,just when i'd got wit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0122.wav,just one side got wet,M05,just when i got wid
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0123.wav,play,M05,pile
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0123.wav,play,M05,piles
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0123.wav,play,M05,cela
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0123.wav,play,M05,pilate
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0123.wav,play,M05,pila
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0124.wav,i was conscious all the time,M05,iris cones of the dying
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0124.wav,i was conscious all the time,M05,iris cones of the dim
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0124.wav,i was conscious all the time,M05,iris cones of the din
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0124.wav,i was conscious all the time,M05,iris cones of the dyin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0124.wav,i was conscious all the time,M05,iris cones of the time
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0125.wav,knew,M05,you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0125.wav,knew,M05,me you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0125.wav,knew,M05,no you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0125.wav,knew,M05,do you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0125.wav,knew,M05,be you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0126.wav,peer,M05,peter
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0126.wav,peer,M05,per
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0126.wav,peer,M05,peer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0126.wav,peer,M05,pere
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0126.wav,peer,M05,pee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0127.wav,fear,M05,the fire
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0127.wav,fear,M05,the pere
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0127.wav,fear,M05,the pie
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0127.wav,fear,M05,the the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0127.wav,fear,M05,the fir
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0128.wav,two other cases also were under advisement,M05,two o eight cakes are over and there at the vine mint
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0128.wav,two other cases also were under advisement,M05,two o eight cakes are over and there at the vines mint
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0128.wav,two other cases also were under advisement,M05,two o eight cakes are over and there at the wide mine
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0128.wav,two other cases also were under advisement,M05,two o eight cakes are over and there at the vine min
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0128.wav,two other cases also were under advisement,M05,two o eight cakes are over and there at the vines min
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0129.wav,back,M05,back
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0130.wav,i looked up and noticed two old men,M05,i looked up and neat to old man
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0130.wav,i looked up and noticed two old men,M05,i locked up and neat to old man
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0130.wav,i looked up and noticed two old men,M05,i looked up and netted to old man
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0130.wav,i looked up and noticed two old men,M05,i locked up and netted to old man
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0130.wav,i looked up and noticed two old men,M05,i looked up and neat to old men
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all your big your best you well pray is overtraed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all your big your best your well pray is overtraed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all you big your best you well pray is overtraed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all you big your best your well pray is overtraed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0131.wav,all the big baseball players get traded,M05,all your big you best you well pray is overtraed
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0132.wav,shoot,M05,huge
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0132.wav,shoot,M05,hue
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0132.wav,shoot,M05,hu
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0132.wav,shoot,M05,hee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0132.wav,shoot,M05,hud
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0133.wav,bear,M05,beer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0133.wav,bear,M05,ber
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0133.wav,bear,M05,be
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0133.wav,bear,M05,bee
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0133.wav,bear,M05,bear
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0134.wav,snoop,M05,is he up
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0134.wav,snoop,M05,is he nupe
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0134.wav,snoop,M05,is he nope
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0134.wav,snoop,M05,is he nep
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0134.wav,snoop,M05,is he nup
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0135.wav,will robin wear a yellow lily,M05,will you all be nowhere yet or is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0135.wav,will robin wear a yellow lily,M05,will you all be nowhere a year is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0135.wav,will robin wear a yellow lily,M05,will you all be nowhere yet er is
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0135.wav,will robin wear a yellow lily,M05,will you all be nowhere yet er live
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0135.wav,will robin wear a yellow lily,M05,will you all be nowhere yet or it
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0136.wav,loop,M05,you
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0136.wav,loop,M05,you o
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0137.wav,droop,M05,du
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0137.wav,droop,M05,de
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0137.wav,droop,M05,dur
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0137.wav,droop,M05,dou
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0137.wav,droop,M05,deus
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0138.wav,you'd be better off taking a cold shower,M05,ye be bate off taking a cord shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0138.wav,you'd be better off taking a cold shower,M05,you be bate off taking a cord shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0138.wav,you'd be better off taking a cold shower,M05,ye be bate of taking a cord shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0138.wav,you'd be better off taking a cold shower,M05,ye be bate off taking a cod shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0138.wav,you'd be better off taking a cold shower,M05,you be bate off taking a cod shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0139.wav,mut,M05,but
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0139.wav,mut,M05,mut
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0139.wav,mut,M05,bot
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0139.wav,mut,M05,mute
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0139.wav,mut,M05,mot
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0140.wav,pretty,M05,prue ti
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0140.wav,pretty,M05,prut
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0140.wav,pretty,M05,put
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0140.wav,pretty,M05,purity
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0140.wav,pretty,M05,prue di
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0141.wav,pitting,M05,but pete
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0141.wav,pitting,M05,but iden
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0141.wav,pitting,M05,but peden
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0141.wav,pitting,M05,put pete
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0141.wav,pitting,M05,put peden
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0142.wav,pitting,M05,the c p
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0142.wav,pitting,M05,the k p
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0142.wav,pitting,M05,then k p
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M05/Session2/wav_headMic/0142.wav,pitting,M05,then p
